time_ns,x,y,theta,omega,y_ref,error
70040100,0.07084457548103003,0.504443839713932,0.025380901575637,-1.0245790684012224,0.0001219582073588299,0.5043218815065732
71040100,0.07184425340323813,0.5044692178905742,0.024356761711385195,-1.0241398642518045,0.00012547424047326672,0.5043437436501009
72040100,0.0728439567919818,0.5044935722440748,0.02333306299552708,-1.0236987158581174,0.00012904033496141665,0.5043645319091133
73040100,0.07384368458841745,0.5045169031899176,0.022309807369961042,-1.0232556255660366,0.00013265649097249366,0.5043842466989451
74040100,0.07484343573498703,0.5045392111466328,0.021286996774240716,-1.0228105957203275,0.00013632270843544347,0.5044028884381974
75040100,0.07584320917542658,0.5045604965357919,0.02026463314556038,-1.0223636286803341,0.00014003898708736529,0.5044204575487046
76040100,0.0768430038547748,0.5045807597820026,0.019242718418765004,-1.0219147267953756,0.00014380532645219546,0.5044369544555504
77040100,0.07784281871938153,0.504600001312904,0.018221254526335412,-1.0214638924295936,0.00014762172584070754,0.5044523795870632
78040100,0.07884265271691629,0.5046182215591614,0.01720024339838446,-1.0210111279509506,0.00015148818437182854,0.5044667333747895
79040100,0.0798425047963767,0.5046354209544616,0.016179686962663385,-1.0205564357210763,0.00015540470095132264,0.5044800162535102
80040100,0.08084237390809698,0.5046515999355076,0.015159587144547435,-1.020099818115949,0.00015937127428244935,0.5044922286612251
81040100,0.08184225900375636,0.5046667589420135,0.014139945867037002,-1.0196412775104329,0.0001633879028659635,0.5045033710391476
82040100,0.08284215903638742,0.5046808984166997,0.013120765050753738,-1.0191808162832652,0.00016745458499656252,0.5045134438317032
83040100,0.08384207296038454,0.5046940188052873,0.012102046613934854,-1.0187184368188837,0.00017157131876288645,0.5045224474865244
84040100,0.08484199973151219,0.5047061205564933,0.011083792472429157,-1.0182541415056978,0.00017573810205462337,0.5045303824544387
85040100,0.08584193830691324,0.5047172041220257,0.010066004539696811,-1.0177879327323438,0.00017995493255540396,0.5045372491894703
86040100,0.08684188764511731,0.5047272699565776,0.009048684726801794,-1.017319812895017,0.00018422180774990693,0.5045430481488277
87040100,0.08784184670604901,0.5047363185178224,0.008031834942411562,-1.0168497843902318,0.0001885387249167536,0.5045477797929057
88040100,0.08884181445103614,0.504744350266409,0.007015457092789854,-1.016377849621708,0.00019290568113206064,0.5045514445852769
89040100,0.08984178984281796,0.5047513656659557,0.005999553081794552,-1.0159040109953026,0.00019732267328009812,0.5045540429926756
90040100,0.09084177184555335,0.5047573651830456,0.0049841248108791255,-1.0154282709154265,0.00020178969803197333,0.5045555754850136
91040100,0.091841759424829,0.504762349287221,0.00396917417907834,-1.0149506318007855,0.0002063067518633943,0.5045560425353576
92040100,0.09284175154766751,0.5047663184509781,0.0029547030830133787,-1.0144710960649612,0.00021087383105111712,0.504555444619927
93040100,0.09384174718253553,0.5047692731497618,0.001940713416886312,-1.0139896661270666,0.00021549093166939315,0.5045537822180924
94040100,0.09484174529935184,0.5047712138619604,0.0009272070724746246,-1.0135063444116874,0.00022015804959707452,0.5045510558123634
95040100,0.0958417448694954,0.5047721410689001,-8.581406086890261e-05,-1.0130211333435273,0.00022487518050695599,0.5045472658883932
96040100,0.09684174486581337,0.5047720552548394,-0.001098348096225205,-1.0125340353563024,0.00022964231987998573,0.5045424129349594
97040100,0.09784174426262916,0.5047709569069639,-0.0021103931491054714,-1.0120450528802665,0.00023445946299816,0.5045364974439658
98040100,0.09884174203575037,0.5047688465153813,-0.0031219473374581776,-1.0115541883527066,0.00023932660493741764,0.5045295199104439
99040100,0.09984173716247674,0.5047657245731153,-0.004133008781676403,-1.011061444218225,0.0002442437405925091,0.5045214808325228
100040100,0.1008417286216081,0.5047615915761001,-0.005143575604588928,-1.0105668229125244,0.00024921086464146924,0.5045123807114587
101040100,0.10184171539345227,0.5047564480231755,-0.0061536459314815405,-1.0100703268926117,0.00025422797158114463,0.5045022200515944
102040100,0.10284169645983289,0.504750294416081,-0.007163217890082673,-1.0095719586011325,0.0002592950557058771,0.5044909993603751
103040100,0.10384167080409733,0.5047431312594503,-0.008172289610577777,-1.0090717204951032,0.00026441211111460916,0.5044787191483356
104040100,0.10484163741112444,0.5047349590608056,-0.00918085922560912,-1.0085696150313423,0.0002695791317073315,0.5044653799290982
105040100,0.1058415952673324,0.5047257783305524,-0.010188924870281137,-1.0080656446720178,0.0002747961111992936,0.5044509822193531
106040100,0.10684154336068645,0.5047155895819737,-0.011196484682156584,-1.0075598118754476,0.00028006304309968755,0.504435526538874
107040100,0.10784148068070663,0.5047043933312243,-0.012203536801270811,-1.007052119114229,0.0002853799207365171,0.5044190134104878
108040100,0.10884140621847553,0.5046921900973254,-0.013210079370122564,-1.0065425688517524,0.0002907467372281758,0.5044014433600972
109040100,0.1098413189666459,0.5046789804021586,-0.014216110533691734,-1.0060311635691694,0.0002961634855118689,0.5043828169166468
110040100,0.11084121791944834,0.5046647647704608,-0.015221628439428416,-1.0055179057366823,0.0003016301583294023,0.5043631346121314
111040100,0.11184110207269898,0.5046495437298181,-0.01622663123726335,-1.005002797834932,0.0003071467482236301,0.5043423969815944
112040100,0.112840970423807,0.5046333178106598,-0.017231117079613015,-1.0044858423496663,0.0003127132475597705,0.5043206045631
113040100,0.11384082197178225,0.5046160875462533,-0.01823508412137232,-1.0039670417593067,0.0003183296484969844,0.5042977578977563
114040100,0.11484065571724275,0.5045978534726984,-0.019238530519931962,-1.0034463985596407,0.0003239959430132444,0.5042738575296851
115040100,0.1158404706624223,0.5045786161289206,-0.0202414544351693,-1.0029239152373375,0.0003297121228911237,0.5042489040060295
116040100,0.11684026581117786,0.5045583760566668,-0.021243854029458865,-1.0023995942895623,0.0003354781797249018,0.5042228978769419
117040100,0.11784004016899709,0.5045371338004978,-0.022245727467671655,-1.0018734382127907,0.0003412941049134588,0.5041958396955843
118040100,0.11883979274300575,0.5045148899077841,-0.023247072917182296,-1.0013454495106413,0.0003471598896744865,0.5041677300181097
119040100,0.11983952254197512,0.504491644928699,-0.024247888547864697,-1.0008156306823983,0.00035307552503738293,0.5041385694036616
120040100,0.12083922857632937,0.5044673994162131,-0.025248172532099093,-1.000283984234396,0.00035904100183969945,0.5041083584143734
121040100,0.12183890985815292,0.5044421539260885,-0.026247923044776664,-0.9997505126775708,0.00036505631072714095,0.5040770976153613
122040100,0.12283856540119775,0.5044159090168728,-0.027247138263302835,-0.9992152185261736,0.00037112144216422394,0.5040447875747086
123040100,0.12383819422089072,0.5043886652498933,-0.02824581636759496,-0.9986781042921311,0.00037723638642717106,0.5040114288634662
124040100,0.12483779533434082,0.504360423189251,-0.029243955540088944,-0.9981391724939843,0.00038340113360746386,0.5039770220556435
125040100,0.1258373677603464,0.5043311834018147,-0.03024155396574043,-0.9975984256514863,0.0003896156736082901,0.5039415677282064
126040100,0.1268369105194024,0.504300946457215,-0.031238609832029692,-0.9970558662892617,0.0003958799961445436,0.5039050664610705
127040100,0.12783642263370754,0.5042697129278385,-0.03223512132896465,-0.9965114969349631,0.00040219409075348267,0.503867518837085
128040100,0.1288359031271714,0.5042374833888217,-0.033231086649078395,-0.9959653201137417,0.00040855794678407165,0.5038289254420376
129040100,0.12983535102542165,0.5042042584180447,-0.03422650398743759,-0.995417338359194,0.0004149715534005338,0.5037892868646442
130040100,0.13083476535581112,0.504170038596126,-0.035221371541643606,-0.9948675542060146,0.00042143489958235136,0.5037486036965436
131040100,0.13183414514742484,0.5041348245064154,-0.036215687511835314,-0.9943159701917057,0.00042794797412781804,0.5037068765322876
132040100,0.13283348943108705,0.504098616734989,-0.037209450100690426,-0.9937625888551147,0.00043451076565759195,0.5036641059693314
133040100,0.1338327972393683,0.5040614158706423,-0.0382026575134264,-0.993207412735972,0.00044112326260403734,0.5036202926080383
134040100,0.13483206760659236,0.5040232225048846,-0.039195307957808685,-0.9926504443822826,0.0004477854532183301,0.5035754370516663
135040100,0.1358312995688432,0.5039840372319327,-0.04018739964415005,-0.9920916863413627,0.00045449732557401035,0.5035295399063587
136040100,0.13683049216397197,0.503943860648705,-0.04117893078531149,-0.9915311411614318,0.0004612588675563245,0.5034826017811487
137040100,0.13782964443160378,0.503902693354815,-0.0421698995967105,-0.9909688113990034,0.00046807006688709407,0.5034346232879279
138040100,0.13882875541314466,0.5038605359525654,-0.04316030429631128,-0.9904046996007838,0.0004749309110891886,0.5033856050414762
139040100,0.13982782415178838,0.5038173890469423,-0.044150143104645316,-0.9898388083340386,0.00048184138751494743,0.5033355476594273
140040100,0.14082684969252324,0.5037732532456082,-0.04513941424479987,-0.9892711401545513,0.0004888014833461796,0.503284451762262
141040100,0.1418258310821389,0.5037281291588964,-0.04612811594242075,-0.9887016976208765,0.0004958111855764002,0.50323231797332
142040100,0.14282476736923305,0.5036820173998049,-0.04711624642572372,-0.9881304833029672,0.000502870481021489,0.5031791469187834
143040100,0.14382365760421825,0.5036349185839897,-0.04810380392549199,-0.9875574997682643,0.0005099793563232424,0.5031249392276664
144040100,0.14482250083932852,0.5035868333297588,-0.049090786675077054,-0.9869827495850645,0.0005171377979529268,0.5030696955318059
145040100,0.14582129612862604,0.5035377622580662,-0.0500771929103995,-0.9864062353224432,0.0005243457921970673,0.5030134164658692
146040100,0.14682004252800782,0.5034877059925051,-0.05106302086995871,-0.9858279595592101,0.0005316033251681063,0.502956102667337
147040100,0.14781873909521226,0.5034366651593023,-0.05204826879483015,-0.9852479248714399,0.0005389103828079556,0.5028977547764943
148040100,0.1488173848898258,0.5033846403873112,-0.0530329349286661,-0.984666133835951,0.0005462669508808915,0.5028383734364303
149040100,0.14981597897328933,0.5033316323080061,-0.0540170175177019,-0.9840825890358027,0.0005536730149806601,0.5027779592930255
150040100,0.1508145204089049,0.5032776415554757,-0.055000514810754735,-0.9834972930528298,0.0005611285605233718,0.5027165129949523
151040100,0.15181300826184205,0.5032226687664163,-0.05598342505922976,-0.9829102484750287,0.0005686335727581593,0.5026540351936581
152040100,0.15281144159914437,0.5031667145801263,-0.05696574651711735,-0.9823214578875852,0.000576188036752967,0.5025905265433733
153040100,0.15380981948973585,0.5031097796384991,-0.05794747744100239,-0.9817309238850471,0.0005837919374158673,0.5025259877010833
154040100,0.1548081410044274,0.5030518645860174,-0.05892861609005645,-0.981138649054063,0.000591445259473744,0.5024604193265436
155040100,0.15580640521592312,0.502992970069746,-0.059909160726050514,-0.9805446359940599,0.0005991479874865036,0.5023938220822595
156040100,0.15680461119882666,0.5029330967393261,-0.06088910961335051,-0.9799488872999957,0.0006069001058506274,0.5023261966334754
157040100,0.1578027580296476,0.5028722452469687,-0.06186846101891774,-0.9793514055672241,0.0006147015987814086,0.5022575436481873
158040100,0.15880084478680767,0.5028104162474482,-0.06284721321232019,-0.9787521934024523,0.0006225524503342683,0.5021878637971139
159040100,0.159798870550647,0.5027476103980955,-0.06382536446572434,-0.9781512534041483,0.0006304526443869918,0.5021171577537085
160040100,0.16079683440343043,0.5026838283587923,-0.06480291305390616,-0.9775485881818233,0.0006384021646645976,0.5020454261941277
161040100,0.1617947354293536,0.5026190707919643,-0.06577985725424104,-0.9769442003348774,0.0006464009947109162,0.5019726697972534
162040100,0.1627925727145492,0.5025533383625745,-0.06675619534672038,-0.9763380924793437,0.0006544491179063527,0.5018988892446682
163040100,0.16379034534709305,0.5024866317381171,-0.06773192561394485,-0.9757302672244694,0.0006625465174714407,0.5018240852206457
164040100,0.16478805241701028,0.5024189515886108,-0.06870704634112487,-0.9751207271800253,0.000670693176456183,0.5017482584121546
165040100,0.1657856930162813,0.5023502985865924,-0.06968155581608823,-0.974509474963362,0.0006788890777436052,0.5016714095088488
166040100,0.16678326623884795,0.50228067340711,-0.07065545232928046,-0.9738965131922315,0.0006871342040568607,0.5015935392030532
167040100,0.16778077118061951,0.502210076727717,-0.07162873417376349,-0.9732818444830376,0.0006954285379521252,0.5015146481897649
168040100,0.1687782069394786,0.5021385092284649,-0.07260139964522126,-0.9726654714577767,0.0007037720618257026,0.5014347371666392
169040100,0.16977557261528722,0.5020659715918974,-0.07357344704195849,-0.972047396737239,0.000712164757906919,0.5013538068339904
170040100,0.1707728673098927,0.5019924645030432,-0.07454487466490618,-0.9714276229476708,0.0007206066082687812,0.5012718578947745
171040100,0.17177009012713346,0.5019179886494103,-0.07551568081761843,-0.9708061527122467,0.0007290975948137657,0.5011888910545965
172040100,0.1727672401728451,0.5018425447209782,-0.07648586380628174,-0.9701829886632987,0.0007376376992915823,0.5011049070216866
173040100,0.17376431655486604,0.5017661334101924,-0.07745542193970807,-0.9695581334263355,0.000746226903288516,0.5010199065069039
174040100,0.17476131838304346,0.5016887554119571,-0.07842435352934223,-0.9689315896341499,0.0007548651882309798,0.5009338902237261
175040100,0.17575824476923899,0.501610411423629,-0.0793926568892621,-0.9683033599198614,0.0007635525353855144,0.5008468588882435
176040100,0.1767550948273345,0.5015311021450106,-0.08036033033618073,-0.9676734469186232,0.0007722889258658938,0.5007588132191447
177040100,0.17775186767323786,0.5014508282783433,-0.08132737218944466,-0.9670418532639311,0.0007810743406118092,0.5006697539377315
178040100,0.17874856242488857,0.5013695905283009,-0.0822937807710467,-0.9664085816020316,0.0007899087604279487,0.5005796817678729
179040100,0.1797451782022634,0.5012873896019829,-0.08325955440560816,-0.9657736345614647,0.0007987921659449171,0.500488597436038
180040100,0.18074171412738216,0.5012042262089083,-0.08422469142040037,-0.9651370147922096,0.0008077245376476583,0.5003965016712606
181040100,0.18173816932431314,0.5011201010610079,-0.08518919014533238,-0.9644987249320309,0.0008167058558541385,0.5003033952051538
182040100,0.18273454291917873,0.5010350148726187,-0.08615304891296365,-0.9638587676312658,0.0008257361007366626,0.500209278771882
183040100,0.18373083404016102,0.5009489683604764,-0.08711626605849498,-0.9632171455313401,0.0008348152523112162,0.5001141531081652
184040100,0.18472704181750724,0.5008619622437093,-0.08807883991977591,-0.9625738612809318,0.0008439432904339128,0.5000180189532754
185040100,0.18572316538353528,0.5007739972438311,-0.08904076883730822,-0.9619289175323003,0.0008531201948187572,0.49992087704901234
186040100,0.18671920387263913,0.5006850740847344,-0.0900020511542389,-0.9612823169306908,0.0008623459450163296,0.49982272813971806
187040100,0.18771515642129427,0.5005951934926839,-0.0909626852163727,-0.9606340621337932,0.0008716205204279959,0.4997235729722559
188040100,0.1887110221680631,0.5005043561963097,-0.09192266937216652,-0.9599841557938247,0.0008809439003130137,0.4996234122959967
189040100,0.1897068002536003,0.5004125629266006,-0.09288200197272785,-0.9593326005613332,0.0008903160637601104,0.4995222468628405
190040100,0.19070248982065813,0.5003198144168972,-0.09384068137183069,-0.9586793991028388,0.0008997369897265628,0.49942007742717065
191040100,0.19169809001409174,0.5002261114028852,-0.09479870592589762,-0.958024554066935,0.0009092066570133284,0.49931690474587187
192040100,0.1926935999808645,0.5001314546225886,-0.09575607399401403,-0.9573680681164105,0.0009187250442685979,0.49921272957831997
193040100,0.1936890188700531,0.5000358448163629,-0.096712783937928,-0.9567099439139637,0.0009282921299984537,0.4991075526863644
194040100,0.19468434583285293,0.49993928272688837,-0.09766883412204655,-0.9560501841185582,0.0009379078925526585,0.4990013748343357
195040100,0.1956795800225831,0.49984176909916317,-0.09862422291344454,-0.955388791397985,0.0009475723101424194,0.49889419678902075
196040100,0.1966747205946917,0.4997433046804966,-0.09957894868185725,-0.9547257684127144,0.0009572853608261767,0.4987860193196704
197040100,0.1976697667067609,0.4996438902205022,-0.10053300979968918,-0.9540611178319256,0.0009670470225238148,0.4986768431979784
198040100,0.19866471751851197,0.49954352647109096,-0.10148640464200852,-0.9533948423193388,0.0009768572730024516,0.4985666691980885
199040100,0.19965957219181044,0.49944221418646456,-0.10243913158655579,-0.9527269445472732,0.0009867160898835436,0.498455498096581
200040100,0.200654329890671,0.4993399541231084,-0.10339118901374186,-0.9520574271860733,0.0009966234506535443,0.49834333067245484
201040100,0.20164898978126267,0.49923674703978477,-0.10434257530664419,-0.9513862929023245,0.0010065793326461403,0.4982301677071386
202040100,0.2026435510319136,0.4991325936975261,-0.1052932888510171,-0.9507135443729202,0.0010165837130564626,0.49811600998446964
203040100,0.2036380128131161,0.499027494859628,-0.1062433280352863,-0.9500391842691991,0.0010266365689375334,0.49800085829069046
204040100,0.20463237429753156,0.4989214512916424,-0.10719269125055203,-0.9493632152657372,0.001036737877196714,0.4978847134144457
205040100,0.2056266346599952,0.4988144637613706,-0.10814137689059238,-0.9486856400403418,0.0010468876146063621,0.49776757614676426
206040100,0.2066207930775211,0.49870653303885665,-0.10908938335185933,-0.9480064612669388,0.0010570857577967274,0.4976494472810599
207040100,0.20761484872930688,0.49859765989638005,-0.1100367090334837,-0.9473256816243709,0.001067332283252398,0.49753032761312765
208040100,0.20860880079673855,0.4984878451084492,-0.11098335233727845,-0.9466433037947557,0.0010776271673300641,0.4974102179411191
209040100,0.20960264846339524,0.49837708945179426,-0.11192931166773105,-0.9459593304526104,0.0010879703862372025,0.49728911906555706
210040100,0.21059639091505392,0.4982653937053605,-0.1128745854320156,-0.9452737642845315,0.0010983619160427338,0.49716703178931776
211040100,0.21159002733969412,0.498152758650301,-0.11381917203998874,-0.9445866079731469,0.0011088017326947863,0.4970439569176062
212040100,0.21258355692750258,0.4980391850699702,-0.11476306990418222,-0.9438978641934839,0.0011192898119816164,0.4969198952579886
213040100,0.21357697887087787,0.49792467374991645,-0.11570627743982366,-0.9432075356414296,0.0011298261295777934,0.49679484762033865
214040100,0.21457029236443506,0.49780922547787554,-0.11664879306481479,-0.94251562499113,0.0011404106610015674,0.49666881481687397
215040100,0.21556349660501017,0.49769284104376343,-0.11759061519975403,-0.9418221349392211,0.0011510433816575016,0.49654179766210593
216040100,0.21655659079166487,0.4975755212396695,-0.1185317422679164,-0.9411270681623756,0.0011617242667973926,0.49641379697287213
217040100,0.21754957412569087,0.49745726685984953,-0.11947217269527438,-0.9404304273579727,0.0011724532915522445,0.4962848135682973
218040100,0.21854244581061447,0.49733807870071867,-0.12041190491048306,-0.939732215208688,0.0011832304309109531,0.4961548482698077
219040100,0.21953520505220095,0.4972179575608446,-0.12135093734489208,-0.9390324344090022,0.0011940556597451746,0.4960239019010994
220040100,0.22052785105845907,0.4970969042409404,-0.12228926843253428,-0.9383310876421826,0.001204928952777351,0.49589197528816303
221040100,0.2215203830396454,0.4969749195438578,-0.12322689661014292,-0.9376281776086444,0.0012158502846091324,0.4957590692592487
222040100,0.22251280020826875,0.49685200427458004,-0.12416382031713863,-0.9369237069957101,0.0012268196297107181,0.4956251846448693
223040100,0.2235051017790944,0.4967281592402149,-0.12510003799563588,-0.9362176784972402,0.0012378369624208574,0.49549032227779405
224040100,0.22449728696914856,0.49660338524998776,-0.126035548090444,-0.9355100948081239,0.0012489022569539543,0.4953544829930338
225040100,0.22548935499772246,0.4964776831152346,-0.12697034904906487,-0.9348009586208643,0.0012600154873894098,0.4952176676278452
226040100,0.2264813050863767,0.49635105364939497,-0.1279044393216992,-0.9340902726343301,0.00127117662768228,0.4950798770217127
227040100,0.22747313645894546,0.496223497668005,-0.12883781736124236,-0.9333780395431728,0.001282385651663276,0.4949411120163417
228040100,0.22846484834154066,0.4960950159886904,-0.12977048162328542,-0.9326642620430308,0.0012936425330352108,0.49480137345565517
229040100,0.22945643996255607,0.4959656094311594,-0.1307024305661178,-0.9319489428323826,0.0013049472453765532,0.49466066218578286
