time_ns,x,y,theta,omega,lateral_error
100,0.0,0.0,0.0,0.0,0.0
1000100,0.0,0.5,0.1,0.0,0.5
2000100,0.000995004165278026,0.500045153441262,0.09999999999999999,-3.0,0.500045153441262
3000100,0.001990008330556052,0.5001015594954885,0.09699999999999999,-1.0227670320288638,0.5001015594954885
4000100,0.0029853075181193824,0.5001732030995317,0.09597723296797113,-1.0285561607755311,0.5001732030995317
5000100,0.003980705237997908,0.5001958733122468,0.0949486768071956,-1.0363682402122742,0.5001958733122468
6000100,0.004976200997814809,0.5002946062451616,0.09391230856698331,-1.0119769045609635,0.5002946062451616
7000100,0.005971794477010427,0.5005238428966996,0.09290033166242236,-1.0502557599873061,0.5005238428966996
8000100,0.0069674823438495865,0.5007607130960626,0.09185007590243505,-1.1160161449862263,0.5007607130960626
9000100,0.007963267090354938,0.5009958771620321,0.09073405975744882,-1.120356735368797,0.5009958771620321
10000100,0.008959153578815405,0.5011442828015948,0.08961370302208002,-1.12002409639167,0.5011442828015948
11000100,0.00995514095732777,0.501098252936532,0.08849367892568835,-1.0769918088957218,0.501098252936532
12000100,0.010951227946331606,0.5012832723532594,0.08741668711679262,-0.9797321066780837,0.5012832723532594
13000100,0.011947409540253272,0.5014407784574382,0.08643695501011454,-1.0956769147339223,0.5014407784574382
14000100,0.012943676191954594,0.5016059451275686,0.08534127809538063,-1.0822854147457814,0.5016059451275686
15000100,0.013940036834712838,0.5018131988351531,0.08425899268063484,-1.0864961916564024,0.5018131988351531
16000100,0.014936489145459014,0.5018848264848358,0.08317249648897844,-1.1080043991184592,0.5018848264848358
17000100,0.01593303230683309,0.5019385988151427,0.08206449208985998,-1.0403848139496037,0.5019385988151427
18000100,0.01692966690575207,0.5019779877709676,0.08102410727591038,-1.0316148927821915,0.5019779877709676
19000100,0.01792638624812882,0.5021443051295471,0.07999249238312818,-1.0245521812516147,0.5021443051295471
20000100,0.01892318855437225,0.502265953621875,0.07896794020187657,-1.0883992317766034,0.502265953621875
21000100,0.019920072206532812,0.5025019799508131,0.07787954097009997,-1.0663583222307957,0.5025019799508131
22000100,0.0209170411275608,0.5027244096364515,0.07681318264786917,-1.124069543391807,0.5027244096364515
23000100,0.02191409244530827,0.5029438610094964,0.07568911310447736,-1.1177663535541438,0.5029438610094964
24000100,0.022911229391610423,0.5028710400893902,0.07457134675092321,-1.1167663943896156,0.5028710400893902
25000100,0.023908450236970587,0.5029117667664077,0.0734545803565336,-0.9705348930778639,0.5029117667664077
26000100,0.024905753662074502,0.5030020269620683,0.07248404546345573,-1.0274404361704133,0.5030020269620683
27000100,0.025903127843610235,0.50314845146495,0.07145660502728532,-1.05243801608599,0.50314845146495
28000100,0.02690057590654559,0.5031620516502557,0.07040416701119932,-1.0808633335474536,0.5031620516502557
29000100,0.027898098556732615,0.5030539959690885,0.06932330367765187,-1.0145286913352316,0.5030539959690885
30000100,0.02889569665865162,0.5032267859042001,0.06830877498631664,-0.9535349521360204,0.5032267859042001
31000100,0.02989336452132314,0.5032491231656602,0.06735524003418063,-1.0943536628242516,0.5032491231656602
32000100,0.030891097014592774,0.5033588224207642,0.06626088637135638,-1.0192223254337152,0.5033588224207642
33000100,0.031888902565132826,0.5034596610753242,0.06524166404592266,-1.0631730566481694,0.5034596610753242
34000100,0.032886775082561034,0.5035452910062076,0.06417849098927449,-1.058994779651368,0.5035452910062076
35000100,0.0338847163499929,0.5034238038608996,0.06311949620962312,-1.0516120322039038,0.5034238038608996
36000100,0.0348827249758717,0.5036380653442247,0.062067884177419215,-0.9478608621979911,0.5036380653442247
37000100,0.035880799383050714,0.5036622613248043,0.06112002331522123,-1.1162140632877608,0.5036622613248043
38000100,0.03687893213581725,0.5036927263497164,0.060003809251933465,-1.0212800701022602,0.5036927263497164
39000100,0.037877132447327204,0.5039072413908873,0.05898252918183121,-1.0245258915909898,0.5039072413908873
40000100,0.03887539348218667,0.5038704043216113,0.05795800329024022,-1.1170303205268524,0.5038704043216113
41000100,0.039873714387217804,0.5038993711682884,0.05684097296971337,-0.9913309782053321,0.5038993711682884
42000100,0.04087209937401232,0.5041112466913543,0.05584964199150803,-1.0243412598123087,0.5041112466913543
43000100,0.041870540188102365,0.5040984419691716,0.05482530073169572,-1.1162697601775173,0.5040984419691716
44000100,0.042869037657719294,0.504049166031728,0.053709030971518204,-1.0039544379530607,0.504049166031728
45000100,0.043867595674401315,0.5041044063642829,0.05270507653356514,-0.9856706833642976,0.5041044063642829
46000100,0.044866207083338355,0.5040255237648049,0.05171940585020084,-1.0380897094693051,0.5040255237648049
47000100,0.04586486993296909,0.5042620641724229,0.05068131614073154,-0.9709208808062986,0.5042620641724229
48000100,0.046863585909946194,0.5044669775709765,0.04971039525992525,-1.1291558913759376,0.5044669775709765
49000100,0.04786235060266224,0.5043743093000789,0.048581239368549314,-1.1138026603385769,0.5043743093000789
50000100,0.04886117076632826,0.5043968018828888,0.04746743670821074,-0.9648769265021355,0.5043968018828888
51000100,0.04986004439906851,0.5043167115644024,0.046502559781708606,-1.0225527782017199,0.5043167115644024
52000100,0.050858963349869446,0.5044486981867194,0.04548000700350688,-0.9711515785877092,0.5044486981867194
53000100,0.05185792931260559,0.5044671651590532,0.04450885542491917,-1.07750446710391,0.5044671651590532
54000100,0.052856938957010526,0.5045992635307055,0.04343135095781526,-1.0208320227734455,0.5045992635307055
55000100,0.05385599596413072,0.5048189461390479,0.042410518935041816,-1.077962379102366,0.5048189461390479
56000100,0.05485509677286236,0.5047915340088197,0.04133255655593945,-1.1222443445587076,0.5047915340088197
57000100,0.0558542427043465,0.5049362437226372,0.04021031221138074,-0.9986926301663814,0.5049362437226372
58000100,0.056853434378664316,0.5048700972877866,0.03921161958121436,-1.0850934652412347,0.5048700972877866
59000100,0.05785266570160682,0.5048724903754698,0.03812652611597312,-0.9795835850472048,0.5048724903754698
60000100,0.0588519389736493,0.5051354640142665,0.03714694253092592,-1.0139086197384672,0.5051354640142665
61000100,0.05985124910531392,0.5051785518201276,0.03613303391118745,-1.1447753561192389,0.5051785518201276
62000100,0.06085059637826523,0.5051327447824985,0.03498825855506821,-1.0349691331183786,0.5051327447824985
63000100,0.06184998435158651,0.5051323514490316,0.03395328942194983,-0.9904806105724568,0.5051323514490316
64000100,0.06284940799402841,0.505200062835085,0.03296280881137737,-1.0132371892217793,0.505200062835085
65000100,0.06384886476983526,0.5051462339942145,0.031949571622155594,-1.0474754917603424,0.5051462339942145
66000100,0.06484835442568627,0.5049989378469565,0.03090209613039525,-0.986648235240051,0.5049989378469565
67000100,0.06584787699390866,0.5050708205849554,0.029915447895155198,-0.9396704896455217,0.5050708205849554
68000100,0.0668474295602674,0.5051487931811387,0.028975777405509676,-1.0494542048320887,0.5051487931811387
69000100,0.06784700979180015,0.5053014437317966,0.02792632320067759,-1.0527055939959173,0.5053014437317966
70000100,0.0688466198773779,0.5053809579775372,0.026873617606681673,-1.0904004024789509,0.5053809579775372
71000100,0.06984625880344743,0.505387477260984,0.025783217204202725,-1.0540418166075585,0.505387477260984
