time_ns,x,y,theta,omega,y_ref,error
40100,0.000995004165278026,0.5000913823146648,0.09999999999999999,0.0,0.0,0.5000913823146648
1040100,0.001990008330556052,0.500200880387481,0.09699999999999999,-3.0,0.0,0.500200880387481
2040100,0.0029853075181193824,0.500292869180837,0.09595402606890005,-1.0459739310999447,0.0,0.500292869180837
3040100,0.003980707461645838,0.5003874482753253,0.0948987252424907,-1.0553008264093515,0.0,0.5003874482753253
4040100,0.004976207955932654,0.5004762691466346,0.09385194504893782,-1.0467801935528798,0.0,0.5004762691466346
5040100,0.005971807093862628,0.5005847346405945,0.09280363050788501,-1.0483145410528112,0.0,0.5005847346405945
6040100,0.0069675039266992094,0.500663681868823,0.09175796738905219,-1.0456631188328178,0.0,0.500663681868823
7040100,0.007963297117263785,0.5007524434262197,0.09070221496943263,-1.055752419619549,0.0,0.5007524434262197
8040100,0.008959186490663233,0.5008500788549083,0.08966101372185413,-1.041201247578499,0.0,0.5008500788549083
9040100,0.009955169634046213,0.500929662643947,0.08861467771133243,-1.046336010521702,0.0,0.500929662643947
10040100,0.010951245922100682,0.5010204467329349,0.0875636594092995,-1.051018302032911,0.0,0.5010204467329349
11040100,0.01194741467378921,0.5010989469998328,0.08652145766654717,-1.0422017427523267,0.0,0.5010989469998328
12040100,0.01294367402687312,0.5012063549331337,0.08547342410359762,-1.0480335629495585,0.0,0.5012063549331337
13040100,0.013940023397106937,0.5013040370856293,0.08443132534126455,-1.0420987623330775,0.0,0.5013040370856293
14040100,0.014936461189655765,0.5013877751726843,0.0833745078092279,-1.0568175320366504,0.0,0.5013877751726843
15040100,0.0159329875482752,0.5014694573474121,0.08232230767288518,-1.0522001363427154,0.0,0.5014694573474121
16040100,0.016929600980306776,0.5015667484383249,0.08127686195431115,-1.045445718574022,0.0,0.5015667484383249
17040100,0.017926299834023898,0.5016326035389299,0.08023223068060553,-1.044631273705633,0.0,0.5016326035389299
18040100,0.018923082954803612,0.5017086876197827,0.07917955020995072,-1.052680470654811,0.0,0.5017086876197827
19040100,0.0199199498916003,0.5017779631527565,0.07814240586098828,-1.0371443489624448,0.0,0.5017779631527565
20040100,0.02091689832707529,0.5018608326571777,0.07709994468287146,-1.0424611781168265,0.0,0.5018608326571777
21040100,0.02191392759837807,0.5019385409863756,0.07606069904983188,-1.039245633039567,0.0,0.5019385409863756
22040100,0.02291103637767609,0.5019851757038993,0.07501444050597646,-1.0462585438554313,0.0,0.5019851757038993
23040100,0.02390822411366144,0.502075043041278,0.07397055693922024,-1.0438835667562143,0.0,0.502075043041278
24040100,0.02490548953924034,0.5021535738289978,0.07294206671034843,-1.0284902288717856,0.0,0.5021535738289978
25040100,0.025902830445991523,0.5022344761885019,0.07189173022937011,-1.050336480978322,0.0,0.5022344761885019
26040100,0.026900247348386034,0.5023111704748616,0.0708468547462884,-1.0448754830816933,0.0,0.5023111704748616
27040100,0.027897738759510862,0.5023859048053329,0.06980058144914794,-1.046273297140464,0.0,0.5023859048053329
28040100,0.028895303687830123,0.5024557374298557,0.0687562085688899,-1.0443728802580385,0.0,0.5024557374298557
29040100,0.02989294091076102,0.5025183016232132,0.06771261595932468,-1.0435926095652237,0.0,0.5025183016232132
30040100,0.030890649287372545,0.5025698830403998,0.06667128429191084,-1.041331667413834,0.0,0.5025698830403998
31040100,0.031888427580449324,0.5026313578636598,0.06563341145986282,-1.0378728320480184,0.0,0.5026313578636598
32040100,0.032886274481182726,0.5026910281254015,0.06460087659607754,-1.0325348637852745,0.0,0.5026910281254015
33040100,0.0338841885701287,0.5027594568060496,0.06356322181647332,-1.0376547796042153,0.0,0.5027594568060496
34040100,0.03488216910861526,0.5028260693139869,0.06252629970800191,-1.0369221084714038,0.0,0.5028260693139869
35040100,0.035880214976308375,0.5029155425095796,0.0614848112567703,-1.0414884512316118,0.0,0.5029155425095796
36040100,0.03687832538069604,0.5029889947281883,0.06044404738427132,-1.0407638724989734,0.0,0.5029889947281883
37040100,0.037876499195360264,0.5030601622452574,0.059391623929999186,-1.0524234542721327,0.0,0.5030601622452574
38040100,0.038874736031232114,0.5031176191502417,0.05834701376088239,-1.0446101691167955,0.0,0.5031176191502417
39040100,0.03987303432707668,0.5031678506677931,0.057303353301484984,-1.0436604593974024,0.0,0.5031678506677931
40040100,0.04087139293914925,0.5032255786604546,0.05626638292255814,-1.0369703789268443,0.0,0.5032255786604546
41040100,0.041869810403804913,0.5032974272088468,0.055232874457527524,-1.0335084650306103,0.0,0.5032974272088468
