time_ns,x,y,theta,omega,lateral_error
100,0.0,0.0,0.0,0.0,0.0
1000100,0.0,0.5,0.1,0.0,0.5
2000100,0.000995004165278026,0.5001087019348704,0.09999999999999999,-3.0,0.500108677184038
3000100,0.001990008330556052,0.5002529443975181,0.09699999999999999,-1.054655957254771,0.5002528453941881
4000100,0.0029853075181193824,0.5004099735635807,0.0959453440427452,-1.0727398320157215,0.500409750762056
5000100,0.003980708293405896,0.5004745299383534,0.09487260421072949,-1.079472262585362,0.5004741337873871
6000100,0.004976211262486722,0.5005785337606887,0.09379313194814412,-1.0333899047810784,0.500577914693715
7000100,0.005971815910319158,0.5005702685531218,0.09275974204336304,-1.053346464883562,0.5005693769884686
8000100,0.006967516809361671,0.5006561861180034,0.09170639557847948,-0.9972201406235945,0.5006549724607043
9000100,0.007963314724088948,0.5008499187596283,0.0907091754378559,-1.044507985806408,0.50084833340003
10000100,0.008959203466999658,0.5009048203510253,0.08966466745204947,-1.0988275260633513,0.5009028136677542
11000100,0.009955186283217591,0.5009511413414153,0.08856583992598611,-1.0295462410794698,0.5009486636979134
12000100,0.010951266892167025,0.5010701700773413,0.08753629368490665,-1.025372917223586,0.5010671718209533
13000100,0.011947438036664534,0.5011751999337988,0.08651092076768306,-1.0619890866272566,0.5011716314015913
14000100,0.012943698300223962,0.501277231770683,0.0854489316810558,-1.0552238517507,0.5012730432871034
15000100,0.01394004976106206,0.5013702988598007,0.0843937078293051,-1.053952955263141,0.5013654407345279
16000100,0.014936490725230058,0.5014257111770326,0.08333975487404195,-1.049680667658238,0.5014201337073749
17000100,0.015933019977400827,0.5014942285821283,0.08229007420638372,-1.0309879583285448,0.5014878820529808
18000100,0.01692963605945188,0.5016309618794618,0.08125908624805518,-1.0377012901873937,0.5016237965637503
19000100,0.017926336356175028,0.5016791784497939,0.08022138495786779,-1.0721063641704374,0.5016711446098007
20000100,0.018923120346139362,0.5016633484814599,0.07914927859369737,-1.0279679950173892,0.5016543963673663
21000100,0.01991998967686853,0.5017216958505722,0.07812131059867998,-0.9959365197298102,0.5017117756983952
22000100,0.020916939758879132,0.5017936492165528,0.07712537407895018,-1.033165236301066,0.5017827112543404
23000100,0.02191396707119637,0.5018716865735492,0.07609220884264911,-1.0401353981422208,0.501859681021125
24000100,0.022911073455652728,0.5019147002148532,0.07505207344450689,-1.0433566290636145,0.501901577278377
25000100,0.023908258370564973,0.501956325285261,0.07400871681544327,-1.0259538569695568,0.5019420351596982
26000100,0.024905520975283917,0.5020275399883072,0.07298276295847371,-1.0253657789702562,0.5020120328579185
27000100,0.025902858915372376,0.50201749059517,0.07195739717950347,-1.0403258840196015,0.5020007166356366
28000100,0.02690027109877128,0.5020986876700061,0.07091707129548387,-0.9996964913955726,0.502080597047193
29000100,0.02789775753697591,0.5022181709492839,0.0699173748040883,-1.0455047771975279,0.5021987138179289
30000100,0.028895314312865544,0.5023471758686611,0.06887187002689077,-1.0649094102001535,0.502326302378038
31000100,0.029892943582944417,0.5023551056259205,0.06780696061669061,-1.06995071463719,0.5023327659115434
32000100,0.030890645571672766,0.5023980770774588,0.06673700990205342,-1.0094513616789602,0.5023742212636366
33000100,0.03188841948382924,0.5024269270774671,0.06572755854037446,-1.0270804190991696,0.5024015052788808
34000100,0.03288626020538173,0.5025321716729145,0.06470047812127529,-1.0200995588556856,0.5025051340018791
35000100,0.03388416785950644,0.5026918229795431,0.0636803785624196,-1.0585294206921243,0.5026631195381558
36000100,0.034882140949297355,0.5026354524324834,0.06262184914172748,-1.0860740647158147,0.50260503331542
37000100,0.035880180841974085,0.5026432860580827,0.06153577507701167,-0.9779722732674225,0.5026111013477548
38000100,0.03687828811353862,0.5027146091178825,0.060557802803744246,-1.010111797977562,0.5026806088856279
39000100,0.037876455050092586,0.5028148679333594,0.05954769100576669,-1.0420208338833628,0.502779002255021
40000100,0.038874682610178686,0.5029055375732484,0.05850567017188333,-1.0567108142823458,0.5028677565138616
41000100,0.039872971641582544,0.5029727119812895,0.057448959357600984,-1.0521190542994197,0.5029329655951071
42000100,0.04087132190392229,0.5030649044536017,0.056396840303301575,-1.0405271769609383,0.5030231427861442
43000100,0.04186973202358948,0.5030729055164899,0.05535631312634064,-1.0532418885530805,0.5030290786069785
44000100,0.04286820025410078,0.5031146250742513,0.054303071237787555,-1.0111833780012112,0.5030686829566602
45000100,0.04386672620460725,0.5031190293399144,0.05329188785978634,-1.0281471579925408,0.5030709220403589
46000100,0.04486530652799226,0.503143034339267,0.0522637407017938,-1.0095193102606574,0.5030927118827114
47000100,0.04586394108954641,0.5032037706999323,0.05125422139153314,-1.0193885785434993,0.5031511831034895
48000100,0.046862627879462,0.5032263409818875,0.05023483281298964,-1.0378965253161139,0.5031714382592348
49000100,0.0478613663755694,0.5032413554652128,0.04919693628767353,-1.018879320255062,0.5031840876234409
50000100,0.0488601564503646,0.5033832815901919,0.04817805696741847,-1.015152041622614,0.5033235986289307
51000100,0.04985899611224491,0.5033909869730834,0.047162904925795855,-1.07891221663532,0.5033288388891918
52000100,0.050857884148582715,0.5034343972129971,0.04608399270916053,-1.0118376574253511,0.5033697339989605
53000100,0.05185682246930439,0.5035015530334838,0.04507215505173518,-1.029797209372102,0.5034343246695768
54000100,0.05285580689167011,0.5035414682788367,0.04404235784236308,-1.0418245145696476,0.5034716247488301
55000100,0.05385483718379072,0.5036333675816125,0.04300053332779343,-1.0283041662090877,0.5035608588629743
56000100,0.054853912803305815,0.5036955360031563,0.04197222916158434,-1.054500007968712,0.5036203120679439
57000100,0.05585303209859925,0.5037402194997281,0.040917729153615634,-1.039778821822556,0.5036622303178068
58000100,0.05685219508511104,0.5038220874333723,0.039877950331793074,-1.0311455469919628,0.5037412829679886
59000100,0.05785140006501487,0.5037760914048491,0.03884680478480111,-1.0499212265800926,0.5036924216175941
60000100,0.058850645622776816,0.5037974887751084,0.037796883558221014,-0.9859168728333036,0.5037109036254273
61000100,0.05984993140560735,0.5038430247410751,0.03681096668538771,-1.0196758870531661,0.503753474183361
62000100,0.06084925395847612,0.5038929132214913,0.03579129079833455,-1.0318556785667568,0.5038003472145962
63000100,0.061848613518599826,0.503898557349772,0.0347594351197678,-1.0341510413146533,0.5038029258462843
64000100,0.06284800947025711,0.5039749995820864,0.03372528407845315,-1.0120593790970551,0.503876252530953
65000100,0.06384744082676476,0.5040255794343819,0.03271322469935609,-1.0476304465819881,0.5039236667822228
66000100,0.06484690579694594,0.5040574040694727,0.031665594252774105,-1.0348194507517057,0.5039522757633874
67000100,0.06584640448390763,0.5040560567608878,0.0306307748020224,-1.0255244288890535,0.5039476627425685
68000100,0.06684593539840326,0.5040763548215907,0.029605250373133347,-1.0089545966219282,0.5039646450326303
69000100,0.06784549719498588,0.5041566746816287,0.02859629577651142,-1.0198366131068748,0.5040415990633286
70000100,0.06884508834878206,0.5041712312393457,0.027576459163404544,-1.0500267956464497,0.5040527397335971
71000100,0.06984470814232734,0.5042245948605597,0.026526432367758094,-1.0171928020460765,0.5041026374073319
