time_ns,x,y,theta,omega,lateral_error
1100000100,1.0939698576089456,0.4480814655308389,-0.18768354620957203,-0.23301673112687965,0.4480814655308389
1101000100,1.0949522966918792,0.4478948819079649,-0.18791656294069892,-0.23292304553044818,0.4478948819079649
1102000100,1.0959346922710356,0.4477080693654148,-0.18814948598622933,-0.2328292462891271,0.4477080693654148
1103000100,1.096917044310597,0.44752102800536414,-0.18838231523251844,-0.23273533345370995,0.44752102800536414
1104000100,1.0978993527748333,0.4473337579301003,-0.18861505056597216,-0.23264130707502906,0.4473337579301003
1105000100,1.098881617628103,0.4471462592420223,-0.1888476918730472,-0.23254716720397234,0.4471462592420223
1106000100,1.0998638388348523,0.44695853204364094,-0.18908023904025117,-0.23245291389148304,0.44695853204364094
1107000100,1.1008460163596154,0.4467705764375784,-0.18931269195414266,-0.23235854718855997,0.4467705764375784
1108000100,1.1018281501670149,0.44658239252656834,-0.18954505050133122,-0.23226406714622927,0.44658239252656834
1109000100,1.1028102402217617,0.4463939804134558,-0.18977731456847746,-0.23216947381560027,0.4463939804134558
1110000100,1.103792286488655,0.446205340201197,-0.19000948404229304,-0.23207476724781545,0.446205340201197
1111000100,1.1047742889325822,0.4460164719928593,-0.19024155880954083,-0.23197994749407236,0.4460164719928593
1112000100,1.1057562475185199,0.44582737589162114,-0.19047353875703488,-0.23188501460561262,0.44582737589162114
1113000100,1.1067381622115322,0.4456380520007719,-0.19070542377164051,-0.23178996863373857,0.4456380520007719
1114000100,1.1077200329767727,0.44544850042371176,-0.19093721374027425,-0.23169480962980776,0.44544850042371176
1115000100,1.1087018597794833,0.4452587212639518,-0.19116890854990407,-0.23159953764521035,0.4452587212639518
1116000100,1.1096836425849945,0.4450687146251136,-0.19140050808754927,-0.23150415273140834,0.4450687146251136
1117000100,1.1106653813587257,0.44487848061092944,-0.19163201224028067,-0.23140865493990198,0.44487848061092944
1118000100,1.1116470760661854,0.44468801932524205,-0.19186342089522057,-0.23131304432224087,0.44468801932524205
1119000100,1.1126287266729706,0.44449733087200444,-0.19209473393954285,-0.2312173209300406,0.44449733087200444
1120000100,1.1136103331447678,0.44430641535528,-0.1923259512604729,-0.23112148481494388,0.44430641535528
1121000100,1.114591895447352,0.44411527287924224,-0.19255707274528783,-0.23102553602866482,0.44411527287924224
1122000100,1.1155734135465873,0.44392390354817485,-0.1927880982813165,-0.23092947462296115,0.44392390354817485
1123000100,1.1165548874084277,0.44373230746647147,-0.19301902775593946,-0.23083330064963983,0.44373230746647147
1124000100,1.1175363169989156,0.44354048473863555,-0.1932498610565891,-0.23073701416056247,0.44354048473863555
1125000100,1.1185177022841835,0.4433484354692805,-0.19348059807074966,-0.23064061520762863,0.4433484354692805
1126000100,1.1194990432304524,0.4431561597631293,-0.1937112386859573,-0.23054410384280905,0.4431561597631293
1127000100,1.1204803398040333,0.44296365772501456,-0.19394178278980012,-0.23044748011810692,0.44296365772501456
